rank,model,test,fixed_map,chi2dN_total,chi2_total,highE_mean_absdev_first3,highE_mean_shortfall_first3,delta_chi2dN,delta_chi2_total,delta_absdev,delta_shortfall,fit_evals,fit_elapsed_s
1,poly_bstar_cslog_loggauss,c1_zero,"{""c1"": 0.0}",1.03607079467581,481.7729195242516,0.0533751485424444,0.0232723922065245,0.213954158004741,99.48868347220458,0.0021317279887834,0.0125324444991784,90,6.979343800000038
2,poly_bstar_cslog_loggauss,lambda4_zero,"{""lambda4"": 0.0}",0.9020854552132398,419.4697366741565,0.055785876550106,0.0084596730042911,0.0799688185421709,37.1855006221095,0.004542455996445,-0.0022802747030549,90,7.32643680000001
3,poly_bstar_cslog_loggauss,bump_off,"{""amp"": 0.0, ""logx0"": -4.53706451302, ""sigx"": 0.334331203755}",0.8492339702981847,394.8937961886559,0.0530787062927433,0.0122089300589161,0.0271173336271158,12.609560136608884,0.0018352857390824,0.0014689823515699,90,7.376346000000012
4,poly_bstar_cslog_loggauss,alpha_is_1,"{""alpha"": 1.0}",0.8452156865973082,393.0252942677483,0.051090682262328,0.0115867206071362,0.0230990499262393,10.741058215701296,-0.0001527382913329,0.00084677289979,90,7.319925099999978
5,poly_bstar_cslog_loggauss,lambda3_zero,"{""lambda3"": 0.0}",0.8307866132253545,386.3157751497898,0.0515255353336794,0.011188883910517,0.0086699765542856,4.031539097742849,0.0002821147800184,0.0004489362031708,90,7.437103699999966
