0,1,2,3,4,5,6,7,8,9,10,11,12
2.1732665253414867e-05,2.074825240771388e-05,1.8910705985691243e-05,1.641909593726063e-05,1.3548529094497559e-05,1.0541944123780853e-05,7.72448141925348e-06,5.276850366961424e-06,3.2790202205393948e-06,1.781102655162107e-06,7.618304440116703e-07,1.3986258725308532e-07,-1.684310999913449e-07
2.074825240771388e-05,1.980941973291278e-05,1.805684839987788e-05,1.5680333279023122e-05,1.2942097082383371e-05,1.0073992543937662e-05,7.385707939480743e-06,5.0498081690949225e-06,3.142670756406452e-06,1.7121013798778547e-06,7.379479628233989e-07,1.428022249141954e-07,-1.5307950751494598e-07
1.8910705985691243e-05,1.805684839987788e-05,1.6462889143705263e-05,1.430115029169308e-05,1.1809865575573573e-05,9.200215531282475e-06,6.752959755866166e-06,4.625633111044223e-06,2.8878119896201936e-06,1.5829879587305177e-06,6.931004289419622e-07,1.4806780378355675e-07,-1.2459600067151908e-07
1.641909593726063e-05,1.5680333279023122e-05,1.430115029169308e-05,1.2430323719329515e-05,1.0273553714196273e-05,8.014010354162162e-06,5.89337176800678e-06,4.048730327041195e-06,2.540462586912859e-06,1.406222625700417e-06,6.307560189559776e-07,1.5387916936442725e-07,-8.706886018733562e-08
1.3548529094497559e-05,1.2942097082383371e-05,1.1809865575573573e-05,1.0273553714196273e-05,8.501552218306181e-06,6.644724858774317e-06,4.89995304769049e-06,3.380750079443836e-06,2.1368930719833783e-06,1.1993203400755979e-06,5.559680455844277e-07,1.5798723682536162e-07,-4.5990792173095786e-08
1.0541944123780853e-05,1.0073992543937662e-05,9.200215531282475e-06,8.014010354162162e-06,6.644724858774317e-06,5.209476807104929e-06,3.858154555746882e-06,2.67974858454396e-06,1.7128508241198019e-06,9.81353038558352e-07,4.765228573152875e-07,1.6135392839360608e-07,-3.7113200437424196e-09
7.72448141925348e-06,7.385707939480743e-06,6.752959755866166e-06,5.89337176800678e-06,4.89995304769049e-06,3.858154555746882e-06,2.874757543043818e-06,2.0150475254595447e-06,1.3074836888542822e-06,7.693984432200026e-07,3.950431155630113e-07,1.5835272815545673e-07,3.076845014404915e-08
5.276850366961424e-06,5.0498081690949225e-06,4.625633111044223e-06,4.048730327041195e-06,3.380750079443836e-06,2.67974858454396e-06,2.0150475254595447e-06,1.431884200645046e-06,9.495777478358955e-07,5.797869415968948e-07,3.1930469379518954e-07,1.514458680226787e-07,5.7166987201971205e-08
3.2790202205393948e-06,3.142670756406452e-06,2.8878119896201936e-06,2.540462586912859e-06,2.1368930719833783e-06,1.7128508241198019e-06,1.3074836888542822e-06,9.495777478358955e-07,6.51050817141351e-07,4.189053735908299e-07,2.519373081220205e-07,1.4098758981068076e-07,7.472146132659766e-08
1.781102655162107e-06,1.7121013798778547e-06,1.5829879587305177e-06,1.406222625700417e-06,1.1993203400755979e-06,9.81353038558352e-07,7.693984432200026e-07,5.797869415968948e-07,4.189053735908299e-07,2.9030683380992095e-07,1.9417225683287495e-07,1.2681761829863092e-07,8.261864121913329e-08
7.618304440116703e-07,7.379479628233989e-07,6.931004289419622e-07,6.307560189559776e-07,5.559680455844277e-07,4.765228573152875e-07,3.950431155630113e-07,3.1930469379518954e-07,2.519373081220205e-07,1.9417225683287495e-07,1.470173222854673e-07,1.1033070242952653e-07,8.2299410792203e-08
1.3986258725308532e-07,1.428022249141954e-07,1.4806780378355675e-07,1.5387916936442725e-07,1.5798723682536162e-07,1.6135392839360608e-07,1.5835272815545673e-07,1.514458680226787e-07,1.4098758981068076e-07,1.2681761829863092e-07,1.1033070242952653e-07,9.336512411312562e-08,7.635596959448791e-08
-1.684310999913449e-07,-1.5307950751494598e-07,-1.2459600067151908e-07,-8.706886018733562e-08,-4.5990792173095786e-08,-3.7113200437424196e-09,3.076845014404915e-08,5.7166987201971205e-08,7.472146132659766e-08,8.261864121913329e-08,8.2299410792203e-08,7.635596959448791e-08,6.624595741463278e-08
