0,1,2,3,4,5
396040639.15276134,-55882891.836624876,-46407100.4456971,-33408641.08272186,-18401932.81440016,-58010966.91505172
-55882891.83662476,485920014.1264632,-144576885.99444792,-142406567.52605698,-128420052.23954552,-109283059.24400558
-46407100.44569685,-144576885.99444556,473316315.4578646,-150872905.5246209,-137452394.87999213,-111921671.00069325
-33408641.082721565,-142406567.5260604,-150872905.52462,540924796.9178541,-139554840.04165882,-108472145.82485214
-18401932.81440077,-128420052.23954707,-137452394.87999097,-139554840.04165825,600641140.0217096,-96132000.3309552
-58010966.91505201,-109283059.24400258,-111921671.00069231,-108472145.82485622,-96132000.3309552,642562135.9680386
