qT_if_integrate,qT_mean,qT_min,qT_max,Q_if_integrate,Q_mean,Q_min,Q_max,y_if_integrate,y_mean,y_min,y_max,sqrts,isoscalarity,observable,if_fiducial,pT_min_1,pT_min_2,eta_min,eta_max,xsec,error_unc_0,error_unc_1,error_add_0,error_mult_0 ,bin_integrate_factor
True,1.0,0.0,2.0,True,91.0,66.0,116.0,True,1.0,0.8,1.2,8000.0,1,dσ/dqT,True,20.0,20.0,-2.4,2.4,3.122,0.012488,0.006244,0.028098,0.028,1.0
True,3.0,2.0,4.0,True,91.0,66.0,116.0,True,1.0,0.8,1.2,8000.0,1,dσ/dqT,True,20.0,20.0,-2.4,2.4,6.462,0.012924,0.006462,0.045234,0.028,1.0
True,5.0,4.0,6.0,True,91.0,66.0,116.0,True,1.0,0.8,1.2,8000.0,1,dσ/dqT,True,20.0,20.0,-2.4,2.4,6.548,0.013096,0.006548,0.039288,0.028,1.0
True,7.0,6.0,8.0,True,91.0,66.0,116.0,True,1.0,0.8,1.2,8000.0,1,dσ/dqT,True,20.0,20.0,-2.4,2.4,5.647,0.016941,0.005647,0.033882,0.028,1.0
True,9.0,8.0,10.0,True,91.0,66.0,116.0,True,1.0,0.8,1.2,8000.0,1,dσ/dqT,True,20.0,20.0,-2.4,2.4,4.716,0.014148,0.004716,0.028296,0.028,1.0
True,11.5,10.0,13.0,True,91.0,66.0,116.0,True,1.0,0.8,1.2,8000.0,1,dσ/dqT,True,20.0,20.0,-2.4,2.4,3.735,0.011205,0.003735,0.02241,0.028,0.6666666667
