0,1,2,3,4,5,6,7,8
5.526136840278819e-07,5.269701734601406e-07,4.770730474546726e-07,4.0809425226557163e-07,3.3066504632146156e-07,2.5200577191751096e-07,1.7820164007572847e-07,1.1489762332915468e-07,6.492941279722213e-08
5.269701734601406e-07,5.02567330135895e-07,4.5505142230373486e-07,3.8936417530796434e-07,3.1561068853871646e-07,2.406641762026897e-07,1.7032491953510198e-07,1.0996233451948446e-07,6.22847185313283e-08
4.770730474546726e-07,4.5505142230373486e-07,4.1218328591920416e-07,3.5292243419110255e-07,2.8633276839577173e-07,2.1862041387715338e-07,1.5502725655899167e-07,1.0039567113838334e-07,5.7174341061452756e-08
4.0809425226557163e-07,3.8936417530796434e-07,3.5292243419110255e-07,3.026129173109109e-07,2.4597195540103e-07,1.8829827634572833e-07,1.3405475860427472e-07,8.735339252927058e-08,5.028533416041799e-08
3.3066504632146156e-07,3.1561068853871646e-07,2.8633276839577173e-07,2.4597195540103e-07,2.0042060979349983e-07,1.5395413003226947e-07,1.1016823437713606e-07,7.235959159353389e-08,4.2220944897706005e-08
2.5200577191751096e-07,2.406641762026897e-07,2.1862041387715338e-07,1.8829827634572833e-07,1.5395413003226947e-07,1.1882809906924362e-07,8.563793361289563e-08,5.685812234900341e-08,3.377693160042008e-08
1.7820164007572847e-07,1.7032491953510198e-07,1.5502725655899167e-07,1.3405475860427472e-07,1.1016823437713606e-07,8.563793361289563e-08,6.236222650351394e-08,4.2047924819157843e-08,2.5605884267986488e-08
1.1489762332915468e-07,1.0996233451948446e-07,1.0039567113838334e-07,8.735339252927058e-08,7.235959159353389e-08,5.685812234900341e-08,4.2047924819157843e-08,2.89891650372464e-08,1.826498995062263e-08
6.492941279722213e-08,6.22847185313283e-08,5.7174341061452756e-08,5.028533416041799e-08,4.2220944897706005e-08,3.377693160042008e-08,2.5605884267986488e-08,1.826498995062263e-08,1.2082335966054982e-08
