0,1,2,3
8.102034459549692e-08,3.897106986212117e-08,-4.843873983918198e-08,-7.155267461843104e-08
3.897106986212117e-08,2.163393058247094e-08,-2.37668470930739e-08,-3.68381533515155e-08
-4.843873983918198e-08,-2.37668470930739e-08,2.910698355496121e-08,4.309860337729175e-08
-7.155267461843104e-08,-3.68381533515155e-08,4.309860337729175e-08,6.529222459264991e-08
