0,1,2,3
1.379416647179277e-06,1.902055763452275e-06,1.2819353847840937e-06,8.509711564971724e-07
1.902055763452275e-06,2.7118410472415407e-06,1.901162472941691e-06,1.2957265768772618e-06
1.2819353847840937e-06,1.901162472941691e-06,1.3949468043193159e-06,9.798560263098877e-07
8.509711564971724e-07,1.2957265768772618e-06,9.798560263098877e-07,7.022716798861625e-07
