0,1,2,3,4,5,6,7
2.861593279901878e-07,4.825458785790783e-07,3.7106525646109615e-07,2.6663402317841974e-07,2.0012229174636323e-07,1.331332602117496e-07,9.109132083753104e-08,5.6398606344825764e-08
4.825458785790783e-07,8.364302440570355e-07,6.661470098985343e-07,4.901881387463974e-07,3.729341461757916e-07,2.5481530262875516e-07,1.765310847341481e-07,1.1256714668509534e-07
3.7106525646109615e-07,6.661470098985343e-07,5.54767255679628e-07,4.2095713637398857e-07,3.260701445449243e-07,2.3013569838566634e-07,1.6231227832141285e-07,1.0713203914359333e-07
2.6663402317841974e-07,4.901881387463974e-07,4.2095713637398857e-07,3.264682825753923e-07,2.562871525969341e-07,1.8484946146279638e-07,1.321873858604344e-07,8.926241227129374e-08
2.0012229174636323e-07,3.729341461757916e-07,3.260701445449243e-07,2.562871525969341e-07,2.0299247459578174e-07,1.4828523891971483e-07,1.0701919515181425e-07,7.325535772581658e-08
1.331332602117496e-07,2.5481530262875516e-07,2.3013569838566634e-07,1.8484946146279638e-07,1.4828523891971483e-07,1.1050567165511878e-07,8.074221927086369e-08,5.632388754163774e-08
9.109132083753104e-08,1.765310847341481e-07,1.6231227832141285e-07,1.321873858604344e-07,1.0701919515181425e-07,8.074221927086369e-08,5.96647994280631e-08,4.2142449234918905e-08
5.6398606344825764e-08,1.1256714668509534e-07,1.0713203914359333e-07,8.926241227129374e-08,7.325535772581658e-08,5.632388754163774e-08,4.2142449234918905e-08,3.031531862949551e-08
