0,1,2,3,4,5
4.1987e-08,2.0909e-08,2.3174999999999997e-08,1.9054999999999998e-08,1.4213999999999999e-08,1.1845e-08
2.0909e-08,1.15086e-07,4.5675e-08,3.7555e-08,2.8014e-08,2.3345e-08
2.3174999999999997e-08,4.5675e-08,9.5986e-08,4.1625e-08,3.105e-08,2.5875e-08
1.9054999999999998e-08,3.7555e-08,4.1625e-08,6.988199999999999e-08,2.5529999999999998e-08,2.1275e-08
1.4213999999999999e-08,2.8014e-08,3.105e-08,2.5529999999999998e-08,4.9309999999999996e-08,1.587e-08
1.1845e-08,2.3345e-08,2.5875e-08,2.1275e-08,1.587e-08,3.8114e-08
