rank,model,test,fixed_map,chi2dN_total,chi2_total,highE_mean_absdev_first3,highE_mean_shortfall_first3,delta_chi2dN,delta_chi2_total,delta_absdev,delta_shortfall,fit_evals,fit_elapsed_s
1,poly_bstar_cslog_alpha1,c1_zero,"{""c1"": 0.0}",1.0187282736317476,473.7086472387626,0.0543613893908833,0.0218507130844966,0.1815594250265885,84.42513263736366,0.0013981306497501,0.0093382418112085,90,7.6493963999996595
2,poly_bstar_cslog_alpha1,lambda3_zero,"{""lambda3"": 0.0}",0.9131316351929398,424.606210364717,0.0581050253008937,0.0152435193167254,0.0759627865877807,35.32269576331806,0.0051417665597605,0.0027310480434373,90,7.407682100000329
3,poly_bstar_cslog_alpha1,lambda4_zero,"{""lambda4"": 0.0}",0.9047266838865596,420.6979080072502,0.0550973899670861,0.015741195885828,0.0675578352814004,31.414393405851214,0.0021341312259529,0.0032287246125399,90,7.726453700000093
