0,1,2,3,4,5,6
3114.9013740943897,-283.28635724612803,-466.23599117947685,-301.7097707999678,-335.2041638839731,-595.6885402360729,-1375.525883930219
-283.28635724612803,71897.41612475013,-3200.673941055219,-2071.2141907325745,-2301.150603072238,-4089.355656339446,-9442.878574870936
-466.235991179477,-3200.6739410552195,175809.70408623872,-3408.828475005563,-3787.2605045518826,-6730.309239926807,-15541.199705982566
-301.7097707999679,-2071.214190732574,-3408.8284750055636,50885.04065774665,-2450.80500091263,-4355.305245856805,-10056.992359998932
-335.20416388397314,-2301.1506030722376,-3787.260504551883,-2450.8050009126305,86383.82348825554,-4838.81065411312,-11173.472129465772
-595.6885402360728,-4089.355656339447,-6730.309239926807,-4355.3052458568045,-4838.810654113121,183767.87182596888,-19856.284674535767
-1375.525883930219,-9442.878574870936,-15541.199705982566,-10056.99235999893,-11173.472129465772,-19856.284674535764,2530612.117293997
