0,1,2,3,4,5,6,7
2.640147607935028e-06,4.47670807940097e-06,3.4197417713269925e-06,2.435511757960692e-06,1.7869983782873335e-06,1.4234229356702268e-06,8.968971543820105e-07,6.092980265404289e-07
4.47670807940097e-06,7.932446275122772e-06,6.426279098532729e-06,4.776780822251431e-06,3.609043728861884e-06,2.9738318928563692e-06,1.970053830376815e-06,1.3866595116542258e-06
3.4197417713269925e-06,6.426279098532729e-06,5.603897820549685e-06,4.382661899900083e-06,3.4245137719621812e-06,2.898862595932772e-06,2.0346693702894026e-06,1.4822287310527182e-06
2.435511757960692e-06,4.776780822251431e-06,4.382661899900083e-06,3.54641981385309e-06,2.8333508291608762e-06,2.421388402133011e-06,1.769514606949602e-06,1.3156653836104944e-06
1.7869983782873335e-06,3.609043728861884e-06,3.4245137719621812e-06,2.8333508291608762e-06,2.2983750599011403e-06,1.971116765980218e-06,1.479689644482118e-06,1.1147394534501076e-06
1.4234229356702268e-06,2.9738318928563692e-06,2.898862595932772e-06,2.421388402133011e-06,1.971116765980218e-06,1.7582082812709995e-06,1.2784600277139235e-06,9.627953129635161e-07
8.968971543820105e-07,1.970053830376815e-06,2.0346693702894026e-06,1.769514606949602e-06,1.479689644482118e-06,1.2784600277139235e-06,1.0111893555060575e-06,7.79235778646681e-07
6.092980265404289e-07,1.3866595116542258e-06,1.4822287310527182e-06,1.3156653836104944e-06,1.1147394534501076e-06,9.627953129635161e-07,7.79235778646681e-07,6.065351107615798e-07
