0,1,2,3,4,5,6,7,8,9,10,11,12
0.01883168998181312,0.023598217651472273,0.023413166886413067,0.021226608037872175,0.018766156677795093,0.01635610199963944,0.014436619186380194,0.012660753659572536,0.011065995923536829,0.009612628013910506,0.00846571327228671,0.007515891645374259,0.0066745657052747695
0.023598217651472273,0.030375139932423276,0.030915929015598354,0.028439956539899447,0.02527805910270302,0.022056919242408456,0.01940064974306435,0.017052373587293928,0.015006967417238337,0.013006787568926653,0.011457374427864158,0.010140626069280954,0.009003030163032093
0.023413166886413067,0.030915929015598354,0.03225821855480573,0.0301414836093055,0.026982527880528937,0.02360576250129992,0.0207009894392711,0.018229802108268172,0.016134187886304593,0.013981117576741345,0.012331877019401537,0.01089117357458367,0.009665694127895077
0.021226608037872175,0.028439956539899447,0.0301414836093055,0.028511473315231288,0.025727620071223194,0.02262136903869844,0.01984777477892376,0.01751137459648117,0.015544819844650492,0.013521425748852066,0.011961946499645713,0.010572191209153097,0.009386905976573824
0.018766156677795093,0.02527805910270302,0.026982527880528937,0.025727620071223194,0.023403066729845018,0.02072401158043317,0.01822709731416228,0.016116346863008457,0.01432738574375073,0.012526661590687908,0.011130543388397427,0.009861540089575295,0.008766363996105114
0.01635610199963944,0.022056919242408456,0.02360576250129992,0.02262136903869844,0.02072401158043317,0.018489885209693812,0.016324763486123606,0.014470123188218392,0.012876333213163617,0.011319328917553934,0.010102265064815173,0.008979310047705762,0.007996213310340373
0.014436619186380194,0.01940064974306435,0.0207009894392711,0.01984777477892376,0.01822709731416228,0.016324763486123606,0.014506173624623553,0.012886609429090638,0.011465865708413488,0.01013679785738177,0.009063351230568895,0.008085279207315584,0.007216115222346171
0.012660753659572536,0.017052373587293928,0.018229802108268172,0.01751137459648117,0.016116346863008457,0.014470123188218392,0.012886609429090638,0.011464705812411923,0.010209178971734048,0.009044777150284504,0.008097796453053162,0.007233799770161682,0.006463344947632821
0.011065995923536829,0.015006967417238337,0.016134187886304593,0.015544819844650492,0.01432738574375073,0.012876333213163617,0.011465865708413488,0.010209178971734048,0.009116827460581862,0.008065826724046748,0.007224042499429027,0.006452339927838882,0.005766557909454994
0.009612628013910506,0.013006787568926653,0.013981117576741345,0.013521425748852066,0.012526661590687908,0.011319328917553934,0.01013679785738177,0.009044777150284504,0.008065826724046748,0.0071916945145731204,0.006459599145839034,0.005790104748542791,0.005184636184572894
0.00846571327228671,0.011457374427864158,0.012331877019401537,0.011961946499645713,0.011130543388397427,0.010102265064815173,0.009063351230568895,0.008097796453053162,0.007224042499429027,0.006459599145839034,0.005817026363411565,0.005222793002259098,0.004680990176003304
0.007515891645374259,0.010140626069280954,0.01089117357458367,0.010572191209153097,0.009861540089575295,0.008979310047705762,0.008085279207315584,0.007233799770161682,0.006452339927838882,0.005790104748542791,0.005222793002259098,0.004699988914229559,0.0042181587249631464
0.0066745657052747695,0.009003030163032093,0.009665694127895077,0.009386905976573824,0.008766363996105114,0.007996213310340373,0.007216115222346171,0.006463344947632821,0.005766557909454994,0.005184636184572894,0.004680990176003304,0.0042181587249631464,0.00378984205413688
