0,1,2,3
1.0043371043145074e-07,4.317538046774061e-08,-5.8547739859956005e-08,-8.506135103923877e-08
4.317538046774061e-08,2.544799926437255e-08,-2.669408154987117e-08,-4.1929298182243255e-08
-5.8547739859956005e-08,-2.669408154987117e-08,3.454340335447168e-08,5.069841805535754e-08
-8.506135103923877e-08,-4.1929298182243255e-08,5.069841805535754e-08,7.629223116612707e-08
