0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.008788050459783075,0.02496629812648568,0.03740515373376642,0.044988991163283566,0.04795076403599006,0.04746934595819447,0.044906232196284576,0.0413556266865066,0.03753263700737596,0.033816551664481616,0.030456939161646154,0.02750629630624396,0.024979499967675626,0.022877420141472277,0.02102164088732893,0.019425375497812467,0.017840503800374333,0.016376629131094014,0.015037304926983248,0.013760432899608606,0.012379387598951859,0.011235302186466511,0.010262507032835804,0.009477759037156199,0.00850086765940868
0.02496629812648568,0.07094248057618005,0.10632696930109879,0.12794419007674399,0.13643785616318851,0.1351343498526556,0.12788878991255254,0.11781185033810906,0.10694249931828698,0.09637131186224625,0.08680621238530799,0.07840323475728422,0.07120457481664053,0.06521472208627212,0.059924337712621435,0.05537303854839701,0.05085605314072567,0.046686280267003534,0.04287597396772882,0.03924645956051055,0.0353031330290333,0.03204489411206886,0.029272939411832077,0.0270334245728834,0.024244740662312362
0.03740515373376642,0.10632696930109879,0.15946581117767147,0.19204766239540857,0.2049888802645704,0.20321183717573274,0.19245743344939517,0.17739032325141887,0.16108455095518442,0.14520871472784552,0.1308222230258584,0.11817656842487291,0.10733576237478254,0.09831263777105938,0.09033633000269518,0.08347250840615429,0.07666631000056287,0.07038894322395402,0.06466553149257523,0.059227752590692725,0.05325958896816839,0.04835541864486566,0.044179744046558056,0.0407968303649919,0.03658239342312698
0.044988991163283566,0.12794419007674399,0.19204766239540857,0.23153568440790015,0.24743753079168956,0.2455791206055866,0.2328106225241308,0.21474522096819848,0.19510782054871745,0.17595762243560453,0.15856891820988822,0.1432711069818376,0.13014401723765412,0.11921380508363734,0.10954052183532204,0.10121380312047634,0.09296728786042023,0.08537032101406541,0.07846237158436498,0.07193156893905425,0.06464859090968852,0.058712758816593616,0.053654352077364124,0.04954162425551874,0.044415154711856614
0.04795076403599006,0.13643785616318851,0.2049888802645704,0.24743753079168956,0.26479618387934156,0.26316102885240555,0.24976635109525658,0.23059378901905286,0.20964362075588241,0.18917178938633206,0.17053828493114775,0.15412622575426588,0.14002609081796374,0.1282799744563638,0.11787080223577849,0.10890710759264655,0.10004362060482112,0.09188952983273177,0.08449577559571732,0.07755634248466935,0.06965481406166835,0.06328043515213633,0.057844036501960065,0.05340593692746938,0.0478704773026423
0.04746934595819447,0.1351343498526556,0.20321183717573274,0.2455791206055866,0.26316102885240555,0.261884903271358,0.2488472369667695,0.22996326126861136,0.20921814398146324,0.1889013031600109,0.170363034345732,0.15401252177146735,0.13994692936010178,0.1282232086363274,0.11782006323464883,0.1088577209686129,0.10001047525809798,0.0918828964802771,0.08453102141661463,0.07769210526619083,0.06972285142319755,0.06336337837374492,0.05793669496934989,0.05348877252158601,0.04793769731288771
0.044906232196284576,0.12788878991255254,0.19245743344939517,0.2328106225241308,0.24976635109525658,0.2488472369667695,0.23671358232000436,0.2189490542813294,0.19933864610034616,0.18008927248322562,0.16248444446184818,0.1469339046045892,0.13353880678678887,0.1223676584794332,0.1124427514670969,0.1038887508456184,0.0954587955697607,0.08772470258717989,0.08074050196546678,0.07430845995926316,0.0666344631739906,0.060574683618131356,0.055402890826881206,0.05114906785509465,0.04583735114157163
0.0413556266865066,0.11781185033810906,0.17739032325141887,0.21474522096819848,0.23059378901905286,0.22996326126861136,0.2189490542813294,0.2026797831251421,0.1846476673795653,0.16691101266744077,0.15065757178982367,0.13627982894105933,0.12387960202691706,0.11353172636070283,0.1043290141661882,0.09639377019563672,0.0885848963183398,0.08142898714278429,0.07497279859530077,0.06907928229519272,0.06191000775675683,0.05629537896483872,0.051503527748900046,0.04755114016058466,0.042613137406248884
0.03753263700737596,0.10694249931828698,0.16108455095518442,0.19510782054871745,0.20964362075588241,0.20921814398146324,0.19933864610034616,0.1846476673795653,0.16831569036698024,0.15222413600636145,0.13745527958265388,0.12437405774701146,0.11307970204835484,0.10364831727891957,0.09525427186487846,0.08801261924928336,0.08089404604654275,0.07437713095634557,0.06849873936654151,0.06316435818910869,0.056595839754393536,0.05147652148400427,0.047107481475417975,0.04349633060876546,0.03898210383106198
0.033816551664481616,0.09637131186224625,0.14520871472784552,0.17595762243560453,0.18917178938633206,0.1889013031600109,0.18008927248322562,0.16691101266744077,0.15222413600636145,0.1377343974367529,0.12441769029605303,0.11261039309685547,0.10240608739185803,0.09387830700376856,0.08628406802267871,0.07972851117823768,0.07328926455971375,0.0673998070220061,0.06208790711959237,0.05728109547207983,0.05132810669601431,0.04669863176216995,0.04274656932637846,0.03947425820425764,0.03538080374953747
