0,1,2,3,4,5,6,7,8
2.0996389231541055e-05,1.9505208452262122e-05,1.6896767244251305e-05,1.3484065876250206e-05,9.875603718588403e-06,6.540612658904064e-06,3.7918502013423328e-06,1.8340367223469118e-06,6.115139935103376e-07
1.9505208452262122e-05,1.812400966791591e-05,1.570418034390774e-05,1.254060153746219e-05,9.193521406291974e-06,6.1007507069024465e-06,3.5496628745633966e-06,1.7293705779001942e-06,5.901702513624718e-07
1.6896767244251305e-05,1.570418034390774e-05,1.3622222218669954e-05,1.089218530762965e-05,8.004697064845917e-06,5.3252799855692555e-06,3.1140547671634633e-06,1.53474975636008e-06,5.426725864553207e-07
1.3484065876250206e-05,1.254060153746219e-05,1.089218530762965e-05,8.729490685573183e-06,6.439544539298095e-06,4.30914230991493e-06,2.547475726479043e-06,1.283537722219541e-06,4.837168096703631e-07
9.875603718588403e-06,9.193521406291974e-06,8.004697064845917e-06,6.439544539298095e-06,4.780834244354819e-06,3.226809300902522e-06,1.9383779860955588e-06,1.0084504766222286e-06,4.132086064457332e-07
6.540612658904064e-06,6.1007507069024465e-06,5.3252799855692555e-06,4.30914230991493e-06,3.226809300902522e-06,2.2123741285475957e-06,1.3655637014837103e-06,7.451287212923504e-07,3.404075572165185e-07
3.7918502013423328e-06,3.5496628745633966e-06,3.1140547671634633e-06,2.547475726479043e-06,1.9383779860955588e-06,1.3655637014837103e-06,8.814714926143131e-07,5.16875747132993e-07,2.708189847839022e-07
1.8340367223469118e-06,1.7293705779001942e-06,1.53474975636008e-06,1.283537722219541e-06,1.0084504766222286e-06,7.451287212923504e-07,5.16875747132993e-07,3.355994079533925e-07,2.051009780560499e-07
6.115139935103376e-07,5.901702513624718e-07,5.426725864553207e-07,4.837168096703631e-07,4.132086064457332e-07,3.404075572165185e-07,2.708189847839022e-07,2.051009780560499e-07,1.4918511698126294e-07
