0,1,2,3,4,5
6.689866254654097e-09,6.072245088094497e-09,-6.483496489282605e-10,-3.4244635249979758e-09,-4.259432548745878e-09,-4.429865620077679e-09
6.072245088094497e-09,5.6525985420251216e-09,-4.882992234561923e-10,-3.1396707231570635e-09,-3.9384238390394165e-09,-4.158449844468074e-09
-6.483496489282605e-10,-4.882992234561923e-10,1.391842837060554e-10,3.1203794048737773e-10,3.5940168401846855e-10,3.260249641727129e-10
-3.4244635249979758e-09,-3.1396707231570635e-09,3.1203794048737773e-10,1.763020055445089e-09,2.1925271623405285e-09,2.296549089882678e-09
-4.259432548745878e-09,-3.9384238390394165e-09,3.5940168401846855e-10,2.1925271623405285e-09,2.763300099840339e-09,2.8826274415866476e-09
-4.429865620077679e-09,-4.158449844468074e-09,3.260249641727129e-10,2.296549089882678e-09,2.8826274415866476e-09,3.0831139689045567e-09
