0,1,2,3,4,5
1.5442603863370213e-07,1.3641140237274648e-07,-1.2650089024908772e-08,-7.533328387579609e-08,-9.620201361093665e-08,-1.0665205449480706e-07
1.3641140237274648e-07,1.4383137652610609e-07,4.36357848253335e-09,-7.457047148645289e-08,-9.727573189996207e-08,-1.1276015399497113e-07
-1.2650089024908772e-08,4.36357848253335e-09,1.2157333253376413e-08,1.0757708279299082e-09,-7.549196356625426e-10,-4.1916739032684725e-09
-7.533328387579609e-08,-7.457047148645289e-08,1.0757708279299082e-09,3.9899057588043604e-08,5.089245911949885e-08,5.8036467826776675e-08
-9.620201361093665e-08,-9.727573189996207e-08,-7.549196356625426e-10,5.089245911949885e-08,6.687592647604613e-08,7.646427955101626e-08
-1.0665205449480706e-07,-1.1276015399497113e-07,-4.1916739032684725e-09,5.8036467826776675e-08,7.646427955101626e-08,8.910313501525374e-08
