% # columns="iteration, evaluation, void, void, void, xmean", seed=190924, Thu Nov 13 01:22:30 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 17 0 0 0 0.17335102012642317 0.13791564439506188 -0.1012463642726185 0.2237631370084764 -0.15092525342512386 0.7701719138279883 0.6320890802480053 0.6978358022017965 0.23069112575464212 0.7415672789080966 0.4616286764776164 0.9043164362723222
2 34 0 0 0 0.07283081017006063 0.008333231283556678 -0.00039378028630240175 0.29611874512468106 -0.18962649718600544 0.6276062907622588 0.4928293886619979 0.6798465437274788 0.08280636608386154 0.6405474753693459 0.598674320891995 0.8359188951950571
3 51 0 0 0 -0.0020165815170362852 -0.08709785921887744 -0.2312079377113519 0.04503326460959075 -0.19769245772820115 0.4238781645381938 0.37106895525419736 0.6213180011640946 0.2189850613312353 0.6333003383421965 0.6730511119902678 0.6680815978854558
4 68 0 0 0 0.11946277137466299 0.10834933682487338 -0.2812985649887544 -0.16167537533083537 -0.1446848989113871 0.19449450993089137 0.2524934509529689 0.5509353335552616 0.2657887931177902 0.5345253075255844 0.5896512549232842 0.5001922615527705
5 85 0 0 0 0.0407428280986064 0.0707430384102597 -0.35944209588825105 -0.29994209698522784 -0.14051122731551488 0.22829120059745633 0.08102075150823519 0.41242905959803333 0.31715676205682664 0.5215224005331883 0.5459427854075316 0.48444724690303537
6 102 0 0 0 -0.05564085903991063 0.19885617922610244 -0.5749981767337001 -0.5010140735135064 -0.24589796453767038 0.24193953667736373 0.2799777088095065 0.4017744128278349 0.4286428523945644 0.5899752595067175 0.4974422561670024 0.3394681237674313
7 119 0 0 0 -0.03258882192597099 0.033957803376294796 -0.6913649038431153 -0.39691789772280406 -0.14265194838011738 0.31858997308028436 0.3340226536848233 0.430773717288638 0.2673268333883907 0.5083399815092006 0.46935188366442937 0.24425578519031765
8 136 0 0 0 0.02478008192133904 -0.009263997195442148 -0.7799336268505266 -0.43262312937508685 -0.07888563741224702 0.1896156792495961 0.432960854304307 0.3701775498642067 0.277390864412019 0.5494808353816655 0.5386663072227162 0.37568437688444634
9 153 0 0 0 -0.025331443359937627 -0.011413705651997327 -0.8537177718694824 -0.3423665566662655 -0.03799327131551383 0.1579258905025756 0.2655664584512591 0.34194264253245016 0.3580929865947132 0.5570892700884502 0.6079935224358821 0.6115580443789154
10 170 0 0 0 0.11682180773030586 -0.05927796715228966 -0.8054666313358001 -0.25186388338155097 -0.02609951263181377 0.16998562024708294 0.25493855588763936 0.3906055830544871 0.4485761760936943 0.5421839775542812 0.5576652974591886 0.5530229035167551
11 187 0 0 0 0.07727844878968432 0.07338891022696853 -0.8720615690045209 -0.09448202387641147 0.0430815347297851 0.06971280753623003 0.25438396035877503 0.574896734321353 0.43690862670201824 0.46443375524063546 0.6249097957226003 0.5509053904154971
